LISZT_FERENC_STATION__MEMORY;LISZT_FERENC_STATION__LOAD_OF_RESOURCE;LISZT_FERENC_STATION__TOTAL_PROCESSING_POWER;KALOCSA_FOKTO_STATION__MEMORY;KALOCSA_FOKTO_STATION__LOAD_OF_RESOURCE;KALOCSA_FOKTO_STATION__TOTAL_PROCESSING_POWER;DEBRECEN_INTERNATIONAL_AIRPORT__MEMORY;DEBRECEN_INTERNATIONAL_AIRPORT__LOAD_OF_RESOURCE;DEBRECEN_INTERNATIONAL_AIRPORT__TOTAL_PROCESSING_POWER;KECSKEMET_AIRPORT__MEMORY;KECSKEMET_AIRPORT__LOAD_OF_RESOURCE;KECSKEMET_AIRPORT__TOTAL_PROCESSING_POWER;BUDAPEST_MAIN__MEMORY;BUDAPEST_MAIN__LOAD_OF_RESOURCE;BUDAPEST_MAIN__TOTAL_PROCESSING_POWER;
420906795008,00000000;392,00000000;0,00098000;73014444032,00000000;68,00000000;0,00017000;90194313216,00000000;84,00000000;0,00021000;85899345920,00000000;80,00000000;0,00020000;64424509440,00000000;120,00000000;0,00015000;
420906795008,00000000;392,00000000;0,00098000;73014444032,00000000;68,00000000;0,00017000;94489280512,00000000;88,00000000;0,00022000;85899345920,00000000;80,00000000;0,00020000;64424509440,00000000;120,00000000;0,00015000;
420906795008,00000000;392,00000000;0,00098000;68719476736,00000000;64,00000000;0,00016000;94489280512,00000000;88,00000000;0,00022000;85899345920,00000000;80,00000000;0,00020000;60129542144,00000000;112,00000000;0,00014000;
420906795008,00000000;392,00000000;0,00098000;68719476736,00000000;64,00000000;0,00016000;94489280512,00000000;88,00000000;0,00022000;85899345920,00000000;80,00000000;0,00020000;60129542144,00000000;112,00000000;0,00014000;
420906795008,00000000;392,00000000;0,00098000;68719476736,00000000;64,00000000;0,00016000;94489280512,00000000;88,00000000;0,00022000;85899345920,00000000;80,00000000;0,00020000;60129542144,00000000;112,00000000;0,00014000;
420906795008,00000000;392,00000000;0,00098000;68719476736,00000000;64,00000000;0,00016000;98784247808,00000000;92,00000000;0,00023000;85899345920,00000000;80,00000000;0,00020000;60129542144,00000000;112,00000000;0,00014000;
420906795008,00000000;392,00000000;0,00098000;64424509440,00000000;60,00000000;0,00015000;98784247808,00000000;92,00000000;0,00023000;85899345920,00000000;80,00000000;0,00020000;55834574848,00000000;104,00000000;0,00013000;
420906795008,00000000;392,00000000;0,00098000;64424509440,00000000;60,00000000;0,00015000;98784247808,00000000;92,00000000;0,00023000;85899345920,00000000;80,00000000;0,00020000;55834574848,00000000;104,00000000;0,00013000;
420906795008,00000000;392,00000000;0,00098000;60129542144,00000000;56,00000000;0,00014000;103079215104,00000000;96,00000000;0,00024000;81604378624,00000000;76,00000000;0,00019000;51539607552,00000000;96,00000000;0,00012000;
420906795008,00000000;392,00000000;0,00098000;60129542144,00000000;56,00000000;0,00014000;103079215104,00000000;96,00000000;0,00024000;81604378624,00000000;76,00000000;0,00019000;51539607552,00000000;96,00000000;0,00012000;
420906795008,00000000;392,00000000;0,00098000;60129542144,00000000;56,00000000;0,00014000;107374182400,00000000;100,00000000;0,00025000;81604378624,00000000;76,00000000;0,00019000;47244640256,00000000;88,00000000;0,00011000;
420906795008,00000000;392,00000000;0,00098000;60129542144,00000000;56,00000000;0,00014000;111669149696,00000000;104,00000000;0,00026000;77309411328,00000000;72,00000000;0,00018000;47244640256,00000000;88,00000000;0,00011000;
420906795008,00000000;392,00000000;0,00098000;55834574848,00000000;52,00000000;0,00013000;111669149696,00000000;104,00000000;0,00026000;77309411328,00000000;72,00000000;0,00018000;42949672960,00000000;80,00000000;0,00010000;
416611827712,00000000;388,00000000;0,00097000;55834574848,00000000;52,00000000;0,00013000;115964116992,00000000;108,00000000;0,00027000;77309411328,00000000;72,00000000;0,00018000;38654705664,00000000;72,00000000;0,00009000;
416611827712,00000000;388,00000000;0,00097000;55834574848,00000000;52,00000000;0,00013000;120259084288,00000000;112,00000000;0,00028000;77309411328,00000000;72,00000000;0,00018000;38654705664,00000000;72,00000000;0,00009000;
416611827712,00000000;388,00000000;0,00097000;55834574848,00000000;52,00000000;0,00013000;120259084288,00000000;112,00000000;0,00028000;81604378624,00000000;76,00000000;0,00019000;38654705664,00000000;72,00000000;0,00009000;
416611827712,00000000;388,00000000;0,00097000;55834574848,00000000;52,00000000;0,00013000;120259084288,00000000;112,00000000;0,00028000;81604378624,00000000;76,00000000;0,00019000;38654705664,00000000;72,00000000;0,00009000;
416611827712,00000000;388,00000000;0,00097000;60129542144,00000000;56,00000000;0,00014000;120259084288,00000000;112,00000000;0,00028000;81604378624,00000000;76,00000000;0,00019000;34359738368,00000000;64,00000000;0,00008000;
416611827712,00000000;388,00000000;0,00097000;60129542144,00000000;56,00000000;0,00014000;124554051584,00000000;116,00000000;0,00029000;81604378624,00000000;76,00000000;0,00019000;34359738368,00000000;64,00000000;0,00008000;
416611827712,00000000;388,00000000;0,00097000;60129542144,00000000;56,00000000;0,00014000;124554051584,00000000;116,00000000;0,00029000;85899345920,00000000;80,00000000;0,00020000;34359738368,00000000;64,00000000;0,00008000;
416611827712,00000000;388,00000000;0,00097000;60129542144,00000000;56,00000000;0,00014000;124554051584,00000000;116,00000000;0,00029000;85899345920,00000000;80,00000000;0,00020000;34359738368,00000000;64,00000000;0,00008000;
416611827712,00000000;388,00000000;0,00097000;64424509440,00000000;60,00000000;0,00015000;124554051584,00000000;116,00000000;0,00029000;85899345920,00000000;80,00000000;0,00020000;30064771072,00000000;56,00000000;0,00007000;
416611827712,00000000;388,00000000;0,00097000;64424509440,00000000;60,00000000;0,00015000;128849018880,00000000;120,00000000;0,00030000;85899345920,00000000;80,00000000;0,00020000;30064771072,00000000;56,00000000;0,00007000;
416611827712,00000000;388,00000000;0,00097000;64424509440,00000000;60,00000000;0,00015000;128849018880,00000000;120,00000000;0,00030000;85899345920,00000000;80,00000000;0,00020000;30064771072,00000000;56,00000000;0,00007000;
416611827712,00000000;388,00000000;0,00097000;68719476736,00000000;64,00000000;0,00016000;128849018880,00000000;120,00000000;0,00030000;85899345920,00000000;80,00000000;0,00020000;25769803776,00000000;48,00000000;0,00006000;
412316860416,00000000;384,00000000;0,00096000;68719476736,00000000;64,00000000;0,00016000;133143986176,00000000;124,00000000;0,00031000;85899345920,00000000;80,00000000;0,00020000;25769803776,00000000;48,00000000;0,00006000;
412316860416,00000000;384,00000000;0,00096000;73014444032,00000000;68,00000000;0,00017000;133143986176,00000000;124,00000000;0,00031000;85899345920,00000000;80,00000000;0,00020000;25769803776,00000000;48,00000000;0,00006000;
412316860416,00000000;384,00000000;0,00096000;73014444032,00000000;68,00000000;0,00017000;137438953472,00000000;128,00000000;0,00032000;85899345920,00000000;80,00000000;0,00020000;25769803776,00000000;48,00000000;0,00006000;
412316860416,00000000;384,00000000;0,00096000;77309411328,00000000;72,00000000;0,00018000;137438953472,00000000;128,00000000;0,00032000;85899345920,00000000;80,00000000;0,00020000;25769803776,00000000;48,00000000;0,00006000;
412316860416,00000000;384,00000000;0,00096000;77309411328,00000000;72,00000000;0,00018000;141733920768,00000000;132,00000000;0,00033000;81604378624,00000000;76,00000000;0,00019000;25769803776,00000000;48,00000000;0,00006000;
412316860416,00000000;384,00000000;0,00096000;73014444032,00000000;68,00000000;0,00017000;141733920768,00000000;132,00000000;0,00033000;81604378624,00000000;76,00000000;0,00019000;25769803776,00000000;48,00000000;0,00006000;
412316860416,00000000;384,00000000;0,00096000;73014444032,00000000;68,00000000;0,00017000;146028888064,00000000;136,00000000;0,00034000;81604378624,00000000;76,00000000;0,00019000;25769803776,00000000;48,00000000;0,00006000;
412316860416,00000000;384,00000000;0,00096000;73014444032,00000000;68,00000000;0,00017000;146028888064,00000000;136,00000000;0,00034000;81604378624,00000000;76,00000000;0,00019000;25769803776,00000000;48,00000000;0,00006000;
412316860416,00000000;384,00000000;0,00096000;73014444032,00000000;68,00000000;0,00017000;146028888064,00000000;136,00000000;0,00034000;81604378624,00000000;76,00000000;0,00019000;25769803776,00000000;48,00000000;0,00006000;
412316860416,00000000;384,00000000;0,00096000;77309411328,00000000;72,00000000;0,00018000;146028888064,00000000;136,00000000;0,00034000;81604378624,00000000;76,00000000;0,00019000;25769803776,00000000;48,00000000;0,00006000;
412316860416,00000000;384,00000000;0,00096000;77309411328,00000000;72,00000000;0,00018000;150323855360,00000000;140,00000000;0,00035000;81604378624,00000000;76,00000000;0,00019000;25769803776,00000000;48,00000000;0,00006000;
412316860416,00000000;384,00000000;0,00096000;77309411328,00000000;72,00000000;0,00018000;150323855360,00000000;140,00000000;0,00035000;85899345920,00000000;80,00000000;0,00020000;25769803776,00000000;48,00000000;0,00006000;
416611827712,00000000;388,00000000;0,00097000;77309411328,00000000;72,00000000;0,00018000;150323855360,00000000;140,00000000;0,00035000;85899345920,00000000;80,00000000;0,00020000;25769803776,00000000;48,00000000;0,00006000;
416611827712,00000000;388,00000000;0,00097000;81604378624,00000000;76,00000000;0,00019000;150323855360,00000000;140,00000000;0,00035000;85899345920,00000000;80,00000000;0,00020000;25769803776,00000000;48,00000000;0,00006000;
416611827712,00000000;388,00000000;0,00097000;81604378624,00000000;76,00000000;0,00019000;154618822656,00000000;144,00000000;0,00036000;85899345920,00000000;80,00000000;0,00020000;25769803776,00000000;48,00000000;0,00006000;
416611827712,00000000;388,00000000;0,00097000;81604378624,00000000;76,00000000;0,00019000;154618822656,00000000;144,00000000;0,00036000;90194313216,00000000;84,00000000;0,00021000;25769803776,00000000;48,00000000;0,00006000;
416611827712,00000000;388,00000000;0,00097000;81604378624,00000000;76,00000000;0,00019000;154618822656,00000000;144,00000000;0,00036000;90194313216,00000000;84,00000000;0,00021000;25769803776,00000000;48,00000000;0,00006000;
416611827712,00000000;388,00000000;0,00097000;85899345920,00000000;80,00000000;0,00020000;154618822656,00000000;144,00000000;0,00036000;90194313216,00000000;84,00000000;0,00021000;25769803776,00000000;48,00000000;0,00006000;
416611827712,00000000;388,00000000;0,00097000;85899345920,00000000;80,00000000;0,00020000;158913789952,00000000;148,00000000;0,00037000;90194313216,00000000;84,00000000;0,00021000;25769803776,00000000;48,00000000;0,00006000;
416611827712,00000000;388,00000000;0,00097000;85899345920,00000000;80,00000000;0,00020000;158913789952,00000000;148,00000000;0,00037000;85899345920,00000000;80,00000000;0,00020000;25769803776,00000000;48,00000000;0,00006000;
416611827712,00000000;388,00000000;0,00097000;90194313216,00000000;84,00000000;0,00021000;158913789952,00000000;148,00000000;0,00037000;85899345920,00000000;80,00000000;0,00020000;25769803776,00000000;48,00000000;0,00006000;
412316860416,00000000;384,00000000;0,00096000;90194313216,00000000;84,00000000;0,00021000;158913789952,00000000;148,00000000;0,00037000;85899345920,00000000;80,00000000;0,00020000;25769803776,00000000;48,00000000;0,00006000;
412316860416,00000000;384,00000000;0,00096000;81604378624,00000000;76,00000000;0,00019000;154618822656,00000000;144,00000000;0,00036000;81604378624,00000000;76,00000000;0,00019000;25769803776,00000000;48,00000000;0,00006000;
412316860416,00000000;384,00000000;0,00096000;81604378624,00000000;76,00000000;0,00019000;154618822656,00000000;144,00000000;0,00036000;81604378624,00000000;76,00000000;0,00019000;25769803776,00000000;48,00000000;0,00006000;
412316860416,00000000;384,00000000;0,00096000;81604378624,00000000;76,00000000;0,00019000;154618822656,00000000;144,00000000;0,00036000;85899345920,00000000;80,00000000;0,00020000;25769803776,00000000;48,00000000;0,00006000;
416611827712,00000000;388,00000000;0,00097000;81604378624,00000000;76,00000000;0,00019000;154618822656,00000000;144,00000000;0,00036000;85899345920,00000000;80,00000000;0,00020000;25769803776,00000000;48,00000000;0,00006000;
416611827712,00000000;388,00000000;0,00097000;81604378624,00000000;76,00000000;0,00019000;150323855360,00000000;140,00000000;0,00035000;85899345920,00000000;80,00000000;0,00020000;25769803776,00000000;48,00000000;0,00006000;
416611827712,00000000;388,00000000;0,00097000;81604378624,00000000;76,00000000;0,00019000;150323855360,00000000;140,00000000;0,00035000;85899345920,00000000;80,00000000;0,00020000;25769803776,00000000;48,00000000;0,00006000;
420906795008,00000000;392,00000000;0,00098000;81604378624,00000000;76,00000000;0,00019000;150323855360,00000000;140,00000000;0,00035000;85899345920,00000000;80,00000000;0,00020000;25769803776,00000000;48,00000000;0,00006000;
420906795008,00000000;392,00000000;0,00098000;81604378624,00000000;76,00000000;0,00019000;146028888064,00000000;136,00000000;0,00034000;85899345920,00000000;80,00000000;0,00020000;25769803776,00000000;48,00000000;0,00006000;
420906795008,00000000;392,00000000;0,00098000;77309411328,00000000;72,00000000;0,00018000;141733920768,00000000;132,00000000;0,00033000;85899345920,00000000;80,00000000;0,00020000;25769803776,00000000;48,00000000;0,00006000;
420906795008,00000000;392,00000000;0,00098000;77309411328,00000000;72,00000000;0,00018000;137438953472,00000000;128,00000000;0,00032000;85899345920,00000000;80,00000000;0,00020000;25769803776,00000000;48,00000000;0,00006000;
416611827712,00000000;388,00000000;0,00097000;73014444032,00000000;68,00000000;0,00017000;133143986176,00000000;124,00000000;0,00031000;85899345920,00000000;80,00000000;0,00020000;25769803776,00000000;48,00000000;0,00006000;
416611827712,00000000;388,00000000;0,00097000;73014444032,00000000;68,00000000;0,00017000;137438953472,00000000;128,00000000;0,00032000;85899345920,00000000;80,00000000;0,00020000;25769803776,00000000;48,00000000;0,00006000;
412316860416,00000000;384,00000000;0,00096000;73014444032,00000000;68,00000000;0,00017000;137438953472,00000000;128,00000000;0,00032000;85899345920,00000000;80,00000000;0,00020000;25769803776,00000000;48,00000000;0,00006000;
412316860416,00000000;384,00000000;0,00096000;73014444032,00000000;68,00000000;0,00017000;137438953472,00000000;128,00000000;0,00032000;90194313216,00000000;84,00000000;0,00021000;25769803776,00000000;48,00000000;0,00006000;
412316860416,00000000;384,00000000;0,00096000;73014444032,00000000;68,00000000;0,00017000;137438953472,00000000;128,00000000;0,00032000;90194313216,00000000;84,00000000;0,00021000;25769803776,00000000;48,00000000;0,00006000;
412316860416,00000000;384,00000000;0,00096000;73014444032,00000000;68,00000000;0,00017000;137438953472,00000000;128,00000000;0,00032000;94489280512,00000000;88,00000000;0,00022000;25769803776,00000000;48,00000000;0,00006000;
412316860416,00000000;384,00000000;0,00096000;73014444032,00000000;68,00000000;0,00017000;141733920768,00000000;132,00000000;0,00033000;94489280512,00000000;88,00000000;0,00022000;25769803776,00000000;48,00000000;0,00006000;
416611827712,00000000;388,00000000;0,00097000;73014444032,00000000;68,00000000;0,00017000;141733920768,00000000;132,00000000;0,00033000;94489280512,00000000;88,00000000;0,00022000;25769803776,00000000;48,00000000;0,00006000;
416611827712,00000000;388,00000000;0,00097000;77309411328,00000000;72,00000000;0,00018000;141733920768,00000000;132,00000000;0,00033000;94489280512,00000000;88,00000000;0,00022000;25769803776,00000000;48,00000000;0,00006000;
416611827712,00000000;388,00000000;0,00097000;77309411328,00000000;72,00000000;0,00018000;141733920768,00000000;132,00000000;0,00033000;98784247808,00000000;92,00000000;0,00023000;25769803776,00000000;48,00000000;0,00006000;
420906795008,00000000;392,00000000;0,00098000;77309411328,00000000;72,00000000;0,00018000;141733920768,00000000;132,00000000;0,00033000;98784247808,00000000;92,00000000;0,00023000;25769803776,00000000;48,00000000;0,00006000;
420906795008,00000000;392,00000000;0,00098000;77309411328,00000000;72,00000000;0,00018000;141733920768,00000000;132,00000000;0,00033000;98784247808,00000000;92,00000000;0,00023000;25769803776,00000000;48,00000000;0,00006000;
420906795008,00000000;392,00000000;0,00098000;81604378624,00000000;76,00000000;0,00019000;141733920768,00000000;132,00000000;0,00033000;98784247808,00000000;92,00000000;0,00023000;25769803776,00000000;48,00000000;0,00006000;
420906795008,00000000;392,00000000;0,00098000;81604378624,00000000;76,00000000;0,00019000;141733920768,00000000;132,00000000;0,00033000;103079215104,00000000;96,00000000;0,00024000;25769803776,00000000;48,00000000;0,00006000;
